stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
khayaban_station_i9_entrance,,Khayaban-e-Johar Metro Station I-9 Entry/Exit,,33.6691907033076,73.0579879685309,,,2,khayaban_station,,
khayaban_station_i8_entrance,,Khayaban-e-Johar Metro Station I-8 Entry/Exit,,33.6699135726494,73.0596908032605,,,2,khayaban_station,,
faiz_station,,Faiz Ahmad Faiz Metro Station,,33.6758976705507,73.0541546925526,,,1,,,
faiz_station_bus_bay_1,,Faiz Ahmad Faiz Metro Station Bay 1,,33.6758976705507,73.0541546925526,,,0,faiz_station,,
faiz_station_bus_bay_3,,Faiz Ahmad Faiz Metro Station Bay 3,,33.6754610403929,73.0546453368381,,,0,faiz_station,,
faiz_station_h9_entrance,,Faiz Ahmad Faiz Metro Station H-9 Entry/Exit,,33.6752253100037,73.0534836923613,,,2,faiz_station,,
faiz_station_h8_entrance,,Faiz Ahmad Faiz Metro Station H-8 Entry/Exit,,33.6760476127558,73.0550482938661,,,2,faiz_station,,
kashmir_station,,Kashmir Highway Metro Station,,33.6841546936715,73.0478382641737,,,1,,,
kashmir_station_bus_bay,,Kashmir Highway Metro Station,,33.6841546936715,73.0478382641737,,,0,kashmir_station,,
kashmir_station_g9_entrance,,Kashmir Highway Metro Station G-9 Entry/Exit,,33.6851720992526,73.0459155141122,,,2,kashmir_station,,
kashmir_station_h9_entrance,,Kashmir Highway Metro Station H-9 Entry/Exit,,33.6825051250982,73.0474649331073,,,2,kashmir_station,,
kashmir_station_g8_entrance,,Kashmir Highway Metro Station G-8 Entry/Exit,,33.6860808588603,73.0476357999812,,,2,kashmir_station,,
kashmir_station_h8_entrance,,Kashmir Highway Metro Station H-8 Entry/Exit,,33.6828805634752,73.0499018542993,,,2,kashmir_station,,
chaman_station,,Chaman Metro Station,,33.6901027526327,73.0427436773507,,,1,,,
chaman_station_bus_bay,,Chaman Metro Station,,33.6901027526327,73.0427436773507,,,0,chaman_station,,
chaman_station_g9_entrance,,Chaman Metro Station G-9 Entry/Exit,,33.6902332682364,73.0422197412584,,,2,chaman_station,,
chaman_station_g8_entrance,,Chaman Metro Station G-8 Entry/Exit,,33.691131859604,73.0436180752061,,,2,chaman_station,,
ibn_station,,Ibn-e-Sina Metro Station,,33.6960511424756,73.0383392294353,,,1,,,
ibn_station_bus_bay,,Ibn-e-Sina Metro Station,,33.6960511424756,73.0383392294353,,,0,ibn_station,,
ibn_station_g9_entrance,,Ibn-e-Sina Metro Station G-9 Entry/Exit,,33.696219430549,73.0377482787131,,,2,ibn_station,,
ibn_station_g8_entrance,,Ibn-e-Sina Metro Station G-8 Entry/Exit,,33.6967272765927,73.0395851131224,,,2,ibn_station,,
katchery_station,,Katchery Metro Station,,33.7023006740021,73.0413135889272,,,1,,,
katchery_station_bus_bay,,Katchery Metro Station,,33.7023006740021,73.0413135889272,,,0,katchery_station,,
katchery_station_f8_entrance,,Katchery Metro Station F-8 Entry/Exit,,33.7024801736737,73.0411329347199,,,2,katchery_station,,
katchery_station_g8_entrance,,Katchery Metro Station G-8 Entry/Exit,,33.7019816980287,73.0414948724875,,,2,katchery_station,,
pims_station,,PIMS Metro Station,,33.7056441909644,73.0477700297317,,,1,,,
pims_station_bus_bay,,PIMS Metro Station,,33.7056441909644,73.0477700297317,,,0,pims_station,,
pims_station_f8_entrance,,PIMS Metro Station F-8 Entry/Exit,,33.7060058277123,73.0478704339241,,,2,pims_station,,
pims_station_g8_entrance,,PIMS Metro Station G-8 Entry/Exit,,33.7055253587528,73.048224779834,,,2,pims_station,,
stock_station,,Stock Exchange Metro Station,,33.7117189261281,73.0593129582264,,,1,,,
stock_station_bus_bay,,Stock Exchange Metro Station,,33.7117189261281,73.0593129582264,,,0,stock_station,,
stock_station_f7_entrance,,Stock Exchange Metro Station F-7 Entry/Exit,,33.7122474344517,73.0598421824139,,,2,stock_station,,
stock_station_g7_entrance,,Stock Exchange Metro Station G-7 Entry/Exit,,33.7118141727574,73.0601968510041,,,2,stock_station,,
7th_station,,7th Avenue Metro Station,,33.7176907019818,73.0707067899252,,,1,,,
7th_station_bus_bay,,7th Avenue Metro Station,,33.7176907019818,73.0707067899252,,,0,7th_station,,
7th_station_f7_entrance,,7th Avenue Metro Station F-7 Entry/Exit,,33.7176671018743,73.0700306546148,,,2,7th_station,,
7th_station_g7_entrance,,7th Avenue Metro Station G-7 Entry/Exit,,33.7171234933226,73.0704500313397,,,2,7th_station,,
7th_station_f6_entrance,,7th Avenue Metro Station F-6 Entry/Exit,,33.7189409169982,73.0724423928605,,,2,7th_station,,
7th_station_g6_entrance,,7th Avenue Metro Station G-6 Entry/Exit,,33.7183850202206,73.0728674660164,,,2,7th_station,,
shaheed_station,,Shaheed-e-Millat Metro Station,,33.7217427113435,73.0783827436297,,,1,,,
shaheed_station_bus_bay,,Shaheed-e-Millat Metro Station,,33.7217427113435,73.0783827436297,,,0,shaheed_station,,
shaheed_station_f6_entrance,,Shaheed-e-Millat Metro Station F-6 Entry/Exit,,33.7218365298301,73.0781625741154,,,2,shaheed_station,,
shaheed_station_g6_entrance,,Shaheed-e-Millat Metro Station G-6 Entry/Exit,,33.721385629291,73.0785039051983,,,2,shaheed_station,,
parade_station,,Parade Ground Metro Station,,33.7248268507192,73.0843703416346,,,1,,,
parade_station_bus_bay,,Parade Ground Metro Station,,33.7248268507192,73.0843703416346,,,0,parade_station,,
parade_station_f6_entrance,,Parade Ground Metro Station F-6 Entry/Exit,,33.7251025952051,73.0843393462545,,,2,parade_station,,
parade_station_g6_entrance,,Parade Ground Metro Station G-6 Entry/Exit,,33.7245977598117,73.0847100225445,,,2,parade_station,,
secretariat_station,,Secretariat Metro Station,,33.7352158692743,73.092097020256,,,1,,,
secretariat_station_bus_bay,,Secretariat Metro Station,,33.7352158692743,73.092097020256,,,0,secretariat_station,,
secretariat_station_entrance,,Secretariat Metro Station Entry/Exit,,33.7352792401195,73.0920646962575,,,2,secretariat_station,,
nha_station,,NHA Metro Station,,33.6772992231509,73.0347577635593,,,1,,,
nha_station_bus_bay,,NHA Metro Station,,33.6772992231509,73.0347577635593,,,0,nha_station,,
nha_station_h9_entrance,,NHA Metro Station H-9 Entry/Exit,,33.6770054515646,73.0345339428255,,,2,nha_station,,
nha_station_g9_entrance,,NHA Metro Station G-9 Entry/Exit,,33.67783,73.03401,,,2,nha_station,,
high_station,,High Court Metro Station,,33.6671663831972,73.0153509729867,,,1,,,
high_station_bus_bay,,High Court Metro Station,,33.6671663831972,73.0153509729867,,,0,high_station,,
high_station_h10_entrance,,High Court Metro Station H-10 Entry/Exit,,33.6672167677714,73.0158160566767,,,2,high_station,,
high_station_g10_entrance,,High Court Metro Station G-10 Entry/Exit,,33.667636971572,73.0145431960029,,,2,high_station,,
police_found_station,,Police Foundation Metro Station,,33.6629914607865,73.0073687244158,,,1,,,
police_found_station_bus_bay,,Police Foundation Metro Station,,33.6629914607865,73.0073687244158,,,0,police_found_station,,
police_found_station_h11_entrance,,Police Foundation Metro Station H-11 Entry/Exit,,33.6624427564776,73.0071451901765,,,2,police_found_station,,
police_found_station_g11_entrance,,Police Foundation Metro Station G-11 Entry/Exit,,33.6635886610761,73.0068329164853,,,2,police_found_station,,
nust_station,,NUST Metro Station,,33.6557229694265,72.9935239037393,,,1,,,
nust_station_bus_bay,,NUST Metro Station,,33.6557229694265,72.9935239037393,,,0,nust_station,,
nust_station_h11_entrance,,NUST Metro Station H-11 Entry/Exit,,33.6558209960467,72.9940878386516,,,2,nust_station,,
nust_station_g11_entrance,,NUST Metro Station G-11 Entry/Exit,,33.656230780951,72.9927830677308,,,2,nust_station,,
g13_station,,G-13 Metro Station,,33.6496298946297,72.9819067283348,,,1,,,
g13_station_bay,,G-13 Metro Station,,33.6496298946297,72.9819067283348,,,0,g13_station,,
g13_station_h13_entrance,,G-13 Metro Station H-13 Entry/Exit,,33.6492538832716,72.9815727429053,,,2,g13_station,,
g13_station_g13_entrance,,G-13 Metro Station G-13 Entry/Exit,,33.6500363090603,72.9809794034133,,,2,g13_station,,
golra_station,,Golra Morr Metro Station,,33.6406542216234,72.9616840511331,,,1,,,
golra_station_bus_bay,,Golra Morr Metro Station,,33.6406542216234,72.9616840511331,,,0,golra_station,,
golra_station_g13_entrance,,Golra Morr G-13 Entry/Exit,,33.6417003086395,72.962252059534,,,2,golra_station,,
n5_station,,N-5 Metro Station,,33.6320183345692,72.9447060936352,,,1,,,
n5_station_bay_1,,N-5 Metro Station,,33.6320183345692,72.9447060936352,,,0,n5_station,,
n5_station_bay_2,,N-5 Metro Station,,33.6320183345692,72.9447060936352,,,0,n5_station,,
n5_station_south_entrance,,N-5 Southern Entry/Exit,,33.6313888021433,72.9451786936659,,,2,n5_station,,
n5_station_g14_entrance,,N-5 G-14 Entry/Exit,,33.6324081704292,72.9446677469644,,,2,n5_station,,
airport_station,,Airport,,33.5560088274497,72.8374259751504,,,1,,,
airport_station_bus_bay,,Airport,,33.5560088274497,72.8374259751504,,,0,airport_station,,
airport_station_south_entrance,,Airport Southern Entry/Exit,,33.555967896207,72.8373642940111,,,2,airport_station,,
airport_station_north_entrance,,Airport Northern Entry/Exit,,33.5560207760155,72.8374605352339,,,2,airport_station,,
golra_mor_up,,Golra Mor,,33.625307,72.969351,,,,,,
golra_mor_down,,Golra Mor,,33.6251905,72.9707828,,,,,,


parveen_up,,Parveen Shakir Road,,33.7227043519138,73.044736285448,,,,,,
parveen_down,,Parveen Shakir Road,,33.7225965180094,73.0449062974041,,,,,,
kohsar_up,,Kohsar Road,,33.7270035255695,73.0528902561637,,,,,,
kohsar_down,,Kohsar Road,,33.7268157279111,73.0530251505787,,,,,,
f6_2_up,,F-6/2,,33.7341041253947,73.0664725063057,,,,,,
f6_2_down,,F-6/2,,33.7339525442149,73.0666027000041,,,,,,
saidpur_up,,Saidpur Village,,33.7407232703516,73.0668382795358,,,,,,
saidpur_down,,Saidpur Village,,33.7406315417287,73.0672093191581,,,,,,
